"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/20/2016","03:18:17","2962.090000","W"
"9/20/2016","03:18:18","2962.090000","W"
"9/20/2016","03:18:19","2997.540000","W"
"9/20/2016","03:18:20","2971.490000","W"
"9/20/2016","03:18:21","2971.490000","W"
"9/20/2016","03:18:22","2972.570000","W"
"9/20/2016","03:18:23","2974.860000","W"
"9/20/2016","03:18:24","2974.860000","W"
"9/20/2016","03:18:25","2988.810000","W"
"9/20/2016","03:18:26","2988.810000","W"
"9/20/2016","03:18:27","2973.810000","W"
"9/20/2016","03:18:28","2980.210000","W"
"9/20/2016","03:18:29","2980.210000","W"
"9/20/2016","03:18:30","2969.100000","W"
"9/20/2016","03:18:31","2969.100000","W"
"9/20/2016","03:18:32","2965.090000","W"
"9/20/2016","03:18:33","3002.670000","W"
"9/20/2016","03:18:34","3002.670000","W"
"9/20/2016","03:18:35","2972.670000","W"
"9/20/2016","03:18:36","2972.670000","W"
"9/20/2016","03:18:37","2970.630000","W"
"9/20/2016","03:18:38","2970.110000","W"
"9/20/2016","03:18:39","2970.110000","W"
"9/20/2016","03:18:40","2971.940000","W"
"9/20/2016","03:18:41","2979.990000","W"
"9/20/2016","03:18:42","2979.990000","W"
"9/20/2016","03:18:43","2977.500000","W"
"9/20/2016","03:18:44","2977.500000","W"
"9/20/2016","03:18:45","2965.010000","W"
"9/20/2016","03:18:46","2966.020000","W"
"9/20/2016","03:18:47","2968.610000","W"
"9/20/2016","03:18:48","2987.770000","W"
"9/20/2016","03:18:49","2964.700000","W"
"9/20/2016","03:18:50","2964.700000","W"
"9/20/2016","03:18:51","2961.720000","W"
"9/20/2016","03:18:52","2973.410000","W"
"9/20/2016","03:18:53","2973.410000","W"
"9/20/2016","03:18:54","2986.410000","W"
"9/20/2016","03:18:55","2963.770000","W"
"9/20/2016","03:18:56","2963.770000","W"
"9/20/2016","03:18:57","2963.530000","W"
"9/20/2016","03:18:58","2963.530000","W"
"9/20/2016","03:18:59","3005.740000","W"
"9/20/2016","03:19:00","3022.400000","W"
"9/20/2016","03:19:01","3022.400000","W"
"9/20/2016","03:19:02","2961.800000","W"
