"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/18/2016","9:40:30 AM","2650.430000","W"
"9/18/2016","9:40:31 AM","2650.430000","W"
"9/18/2016","9:40:32 AM","2656.880000","W"
"9/18/2016","9:40:33 AM","2654.770000","W"
"9/18/2016","9:40:34 AM","2654.770000","W"
"9/18/2016","9:40:35 AM","2655.470000","W"
"9/18/2016","9:40:36 AM","2653.630000","W"
"9/18/2016","9:40:37 AM","2653.630000","W"
"9/18/2016","9:40:38 AM","2654.250000","W"
"9/18/2016","9:40:39 AM","2654.000000","W"
"9/18/2016","9:40:40 AM","2654.000000","W"
"9/18/2016","9:40:41 AM","2652.840000","W"
"9/18/2016","9:40:42 AM","2659.170000","W"
"9/18/2016","9:40:43 AM","2654.580000","W"
"9/18/2016","9:40:44 AM","2654.580000","W"
"9/18/2016","9:40:45 AM","2658.730000","W"
"9/18/2016","9:40:46 AM","2652.680000","W"
"9/18/2016","9:40:47 AM","2652.680000","W"
"9/18/2016","9:40:48 AM","2655.310000","W"
"9/18/2016","9:40:49 AM","2658.690000","W"
"9/18/2016","9:40:50 AM","2658.690000","W"
"9/18/2016","9:40:51 AM","2655.030000","W"
"9/18/2016","9:40:52 AM","2654.860000","W"
"9/18/2016","9:40:53 AM","2654.860000","W"
"9/18/2016","9:40:54 AM","2667.360000","W"
"9/18/2016","9:40:55 AM","2653.070000","W"
"9/18/2016","9:40:56 AM","2653.070000","W"
"9/18/2016","9:40:57 AM","2653.600000","W"
"9/18/2016","9:40:58 AM","2656.120000","W"
"9/18/2016","9:40:59 AM","2656.120000","W"
"9/18/2016","9:41:00 AM","2667.100000","W"
"9/18/2016","9:41:01 AM","2672.120000","W"
"9/18/2016","9:41:02 AM","2666.050000","W"
"9/18/2016","9:41:03 AM","2666.050000","W"
"9/18/2016","9:41:04 AM","2649.600000","W"
"9/18/2016","9:41:05 AM","2691.560000","W"
"9/18/2016","9:41:06 AM","2691.560000","W"
"9/18/2016","9:41:07 AM","2655.990000","W"
"9/18/2016","9:41:08 AM","2656.800000","W"
"9/18/2016","9:41:09 AM","2656.800000","W"
"9/18/2016","9:41:10 AM","2660.440000","W"
"9/18/2016","9:41:11 AM","2656.130000","W"
"9/18/2016","9:41:12 AM","2656.130000","W"
"9/18/2016","9:41:13 AM","2656.320000","W"
"9/18/2016","9:41:14 AM","2657.250000","W"
"9/18/2016","9:41:15 AM","2657.250000","W"
"9/18/2016","9:41:16 AM","2653.150000","W"
"9/18/2016","9:41:17 AM","2656.800000","W"
"9/18/2016","9:41:18 AM","2656.800000","W"
"9/18/2016","9:41:19 AM","2654.150000","W"
"9/18/2016","9:41:20 AM","2653.830000","W"
"9/18/2016","9:41:21 AM","2653.830000","W"
"9/18/2016","9:41:22 AM","2651.670000","W"
"9/18/2016","9:41:23 AM","2653.370000","W"
"9/18/2016","9:41:24 AM","2657.790000","W"
"9/18/2016","9:41:25 AM","2657.790000","W"
"9/18/2016","9:41:26 AM","2653.510000","W"
"9/18/2016","9:41:27 AM","2655.920000","W"
"9/18/2016","9:41:28 AM","2655.920000","W"
"9/18/2016","9:41:29 AM","2654.930000","W"
