"Date of Measurement","Time of Measurement","W","Measurement Units"
"10/1/2016","22:45:31","3263.110000","W"
"10/1/2016","22:45:32","3264.180000","W"
"10/1/2016","22:45:33","3264.180000","W"
"10/1/2016","22:45:34","3266.010000","W"
"10/1/2016","22:45:35","3279.910000","W"
"10/1/2016","22:45:36","3279.910000","W"
"10/1/2016","22:45:37","3300.160000","W"
"10/1/2016","22:45:38","3272.950000","W"
"10/1/2016","22:45:39","3272.950000","W"
"10/1/2016","22:45:40","3269.680000","W"
"10/1/2016","22:45:41","3270.300000","W"
"10/1/2016","22:45:42","3270.300000","W"
"10/1/2016","22:45:43","3271.180000","W"
"10/1/2016","22:45:44","3269.480000","W"
"10/1/2016","22:45:45","3269.480000","W"
"10/1/2016","22:45:46","3275.410000","W"
"10/1/2016","22:45:47","3269.430000","W"
"10/1/2016","22:45:48","3269.430000","W"
"10/1/2016","22:45:49","3266.920000","W"
"10/1/2016","22:45:50","3269.720000","W"
"10/1/2016","22:45:51","3278.550000","W"
"10/1/2016","22:45:52","3278.550000","W"
"10/1/2016","22:45:53","3281.900000","W"
"10/1/2016","22:45:54","3269.150000","W"
"10/1/2016","22:45:55","3269.150000","W"
"10/1/2016","22:45:56","3301.870000","W"
"10/1/2016","22:45:57","3288.990000","W"
"10/1/2016","22:45:58","3288.990000","W"
"10/1/2016","22:45:59","3271.610000","W"
"10/1/2016","22:46:00","3273.940000","W"
"10/1/2016","22:46:01","3273.940000","W"
"10/1/2016","22:46:02","3286.760000","W"
"10/1/2016","22:46:03","3296.660000","W"
"10/1/2016","22:46:04","3296.660000","W"
"10/1/2016","22:46:05","3274.340000","W"
"10/1/2016","22:46:06","3282.860000","W"
"10/1/2016","22:46:07","3282.860000","W"
"10/1/2016","22:46:08","3279.210000","W"
"10/1/2016","22:46:09","3268.960000","W"
"10/1/2016","22:46:10","3268.960000","W"
"10/1/2016","22:46:11","3268.600000","W"
"10/1/2016","22:46:12","3258.430000","W"
"10/1/2016","22:46:13","3271.490000","W"
"10/1/2016","22:46:14","3271.490000","W"
"10/1/2016","22:46:15","3272.290000","W"
"10/1/2016","22:46:16","3272.290000","W"
"10/1/2016","22:46:17","3259.950000","W"
"10/1/2016","22:46:18","3266.970000","W"
"10/1/2016","22:46:19","3267.880000","W"
"10/1/2016","22:46:20","3267.880000","W"
"10/1/2016","22:46:21","3257.450000","W"
"10/1/2016","22:46:22","3257.450000","W"
"10/1/2016","22:46:23","3279.240000","W"
"10/1/2016","22:46:24","3263.210000","W"
"10/1/2016","22:46:25","3274.470000","W"
"10/1/2016","22:46:26","3274.470000","W"
"10/1/2016","22:46:27","3264.160000","W"
"10/1/2016","22:46:28","3267.160000","W"
"10/1/2016","22:46:29","3267.160000","W"
"10/1/2016","22:46:30","3266.220000","W"
"10/1/2016","22:46:31","3267.970000","W"
"10/1/2016","22:46:32","3267.970000","W"
"10/1/2016","22:46:33","3301.640000","W"
"10/1/2016","22:46:34","3267.090000","W"
"10/1/2016","22:46:35","3267.090000","W"
"10/1/2016","22:46:36","3293.930000","W"
"10/1/2016","22:46:37","3283.670000","W"
"10/1/2016","22:46:38","3283.670000","W"
"10/1/2016","22:46:39","3255.940000","W"
"10/1/2016","22:46:40","3268.450000","W"
"10/1/2016","22:46:41","3268.450000","W"
"10/1/2016","22:46:42","3258.690000","W"
"10/1/2016","22:46:43","3186.350000","W"
"10/1/2016","22:46:44","3188.940000","W"
"10/1/2016","22:46:45","3188.940000","W"
"10/1/2016","22:46:46","3186.670000","W"
"10/1/2016","22:46:47","3187.430000","W"
"10/1/2016","22:46:48","3187.430000","W"
"10/1/2016","22:46:49","3188.310000","W"
"10/1/2016","22:46:50","3196.250000","W"
"10/1/2016","22:46:51","3196.250000","W"
"10/1/2016","22:46:52","3185.690000","W"
"10/1/2016","22:46:53","3182.670000","W"
"10/1/2016","22:46:54","3182.670000","W"
"10/1/2016","22:46:55","3190.620000","W"
"10/1/2016","22:46:56","3195.030000","W"
"10/1/2016","22:46:57","3195.030000","W"
"10/1/2016","22:46:58","3205.550000","W"
"10/1/2016","22:46:59","3187.890000","W"
"10/1/2016","22:47:00","3187.890000","W"
"10/1/2016","22:47:01","3187.970000","W"
"10/1/2016","22:47:02","3193.400000","W"
"10/1/2016","22:47:03","3193.400000","W"
"10/1/2016","22:47:04","3200.150000","W"
"10/1/2016","22:47:05","3193.030000","W"
"10/1/2016","22:47:06","3193.030000","W"
"10/1/2016","22:47:07","3210.490000","W"
"10/1/2016","22:47:08","3188.890000","W"
"10/1/2016","22:47:09","3188.890000","W"
"10/1/2016","22:47:10","3201.520000","W"
"10/1/2016","22:47:11","3189.640000","W"
"10/1/2016","22:47:12","3193.700000","W"
"10/1/2016","22:47:13","3193.700000","W"
"10/1/2016","22:47:14","3181.850000","W"
"10/1/2016","22:47:15","3184.570000","W"
"10/1/2016","22:47:16","3184.570000","W"
"10/1/2016","22:47:17","3185.680000","W"
"10/1/2016","22:47:18","3188.640000","W"
"10/1/2016","22:47:19","3188.640000","W"
"10/1/2016","22:47:20","3196.010000","W"
"10/1/2016","22:47:21","3184.210000","W"
"10/1/2016","22:47:22","3184.210000","W"
"10/1/2016","22:47:23","3207.060000","W"
"10/1/2016","22:47:24","3203.100000","W"
"10/1/2016","22:47:25","3203.100000","W"
"10/1/2016","22:47:26","3184.790000","W"
"10/1/2016","22:47:27","3188.320000","W"
"10/1/2016","22:47:28","3188.320000","W"
"10/1/2016","22:47:29","3197.720000","W"
"10/1/2016","22:47:30","3189.550000","W"
"10/1/2016","22:47:31","3178.560000","W"
"10/1/2016","22:47:32","3178.560000","W"
"10/1/2016","22:47:33","3189.790000","W"
"10/1/2016","22:47:34","3193.060000","W"
"10/1/2016","22:47:35","3193.060000","W"
"10/1/2016","22:47:36","3186.710000","W"
"10/1/2016","22:47:37","3183.400000","W"
"10/1/2016","22:47:38","3183.400000","W"
"10/1/2016","22:47:39","3194.900000","W"
"10/1/2016","22:47:40","3193.600000","W"
"10/1/2016","22:47:41","3193.600000","W"
"10/1/2016","22:47:42","3181.180000","W"
"10/1/2016","22:47:43","3184.670000","W"
"10/1/2016","22:47:44","3184.670000","W"
"10/1/2016","22:47:45","3188.630000","W"
"10/1/2016","22:47:46","3186.910000","W"
"10/1/2016","22:47:47","3186.910000","W"
"10/1/2016","22:47:48","3179.300000","W"
"10/1/2016","22:47:49","3187.240000","W"
"10/1/2016","22:47:50","3187.240000","W"
"10/1/2016","22:47:51","3188.840000","W"
"10/1/2016","22:47:52","3191.090000","W"
"10/1/2016","22:47:53","3191.090000","W"
"10/1/2016","22:47:54","3187.740000","W"
"10/1/2016","22:47:55","3183.420000","W"
"10/1/2016","22:47:56","3183.420000","W"
"10/1/2016","22:47:57","3207.050000","W"
"10/1/2016","22:47:58","3196.160000","W"
"10/1/2016","22:47:59","3193.330000","W"
