"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/19/2016","12:20:21 AM","2955.730000","W"
"9/19/2016","12:20:22 AM","3205.910000","W"
"9/19/2016","12:20:23 AM","3092.740000","W"
"9/19/2016","12:20:24 AM","3092.740000","W"
"9/19/2016","12:20:25 AM","2716.770000","W"
"9/19/2016","12:20:26 AM","2702.450000","W"
"9/19/2016","12:20:27 AM","2702.450000","W"
"9/19/2016","12:20:28 AM","2683.820000","W"
"9/19/2016","12:20:29 AM","2691.410000","W"
"9/19/2016","12:20:30 AM","2691.410000","W"
"9/19/2016","12:20:31 AM","2682.210000","W"
"9/19/2016","12:20:32 AM","2701.320000","W"
"9/19/2016","12:20:33 AM","2701.320000","W"
"9/19/2016","12:20:34 AM","2789.760000","W"
"9/19/2016","12:20:35 AM","3176.080000","W"
"9/19/2016","12:20:36 AM","3176.080000","W"
"9/19/2016","12:20:37 AM","3140.190000","W"
"9/19/2016","12:20:38 AM","3118.270000","W"
"9/19/2016","12:20:39 AM","3118.270000","W"
"9/19/2016","12:20:40 AM","3462.440000","W"
"9/19/2016","12:20:41 AM","3890.320000","W"
"9/19/2016","12:20:42 AM","5085.830000","W"
"9/19/2016","12:20:43 AM","5085.830000","W"
"9/19/2016","12:20:44 AM","4244.980000","W"
"9/19/2016","12:20:45 AM","3230.740000","W"
"9/19/2016","12:20:46 AM","3230.740000","W"
"9/19/2016","12:20:47 AM","4055.690000","W"
"9/19/2016","12:20:48 AM","3860.790000","W"
"9/19/2016","12:20:49 AM","3860.790000","W"
"9/19/2016","12:20:50 AM","3557.450000","W"
"9/19/2016","12:20:51 AM","3737.710000","W"
"9/19/2016","12:20:52 AM","3737.710000","W"
"9/19/2016","12:20:53 AM","4162.830000","W"
"9/19/2016","12:20:54 AM","3774.990000","W"
"9/19/2016","12:20:55 AM","3774.990000","W"
"9/19/2016","12:20:56 AM","3739.640000","W"
"9/19/2016","12:20:57 AM","3759.670000","W"
"9/19/2016","12:20:58 AM","3759.670000","W"
"9/19/2016","12:20:59 AM","4104.790000","W"
"9/19/2016","12:21:00 AM","5761.510000","W"
"9/19/2016","12:21:01 AM","5739.460000","W"
"9/19/2016","12:21:02 AM","5739.460000","W"
"9/19/2016","12:21:03 AM","5091.190000","W"
"9/19/2016","12:21:04 AM","5091.190000","W"
